urls	urls_status	file
https://hutchdatascience.org/GitHub_Automation_for_Scientists/	failed	/github/workspace/chunks/prereqsCourse.Rmd
https://hutchdatascience.org/Containers_for_Scientists/).</div>	failed	/github/workspace/chunks/prereqsCourse.Rmd
https://hutchdatascience.org/Containers_for_Scientists/).</div>	failed	/github/workspace/docs/chunks/prereqsCourse.Rmd
https://hutchdatascience.org/Containers_for_Scientists/).</div>	failed	/github/workspace/docs/resources/other_chapters/prereqsCourse.Rmd
